smiles,dataset,num_atoms,num_bonds,tox21_avg_bond_importance,tox21_max_bond_importance,esol_avg_bond_importance,esol_max_bond_importance,chembl_avg_bond_importance,chembl_max_bond_importance
O=C(NCc1ccc(C(F)(F)F)cc1)N1CCC[C@H]1CN1CCCC1,ChEMBL,25,54,0.0057857544,0.012650877,1.8216169,2.4578433,0.00012705958,0.00031277924
CN(Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCC[C@H]1CN1CCCC1,ChEMBL,28,62,0.006749825,0.011318812,1.635594,2.160863,1.0687214e-05,3.0731324e-05
CC(C)N1CCN(C(=O)N2CC=C(c3ccccc3)CC2)CC1,ChEMBL,23,50,0.0069532753,0.009241961,1.9042652,2.4969664,1.552775e-09,8.916115e-09
CC(C)N1CCN(C(=O)N2CCC(c3ccccc3)CC2)CC1,ChEMBL,23,50,0.0061335266,0.0083337845,1.9041834,2.717031,1.9760084e-10,1.1143602e-09
COc1cc2c(cc1OC)CN(C(=O)N1CCN(C(C)C)CC1)CC2,ChEMBL,25,54,0.0046815784,0.0064561763,1.6398222,2.3436995,7.2594397e-09,3.251876e-08
CC(C)N1CCN(C(=O)N2CCc3ccccc3C2)CC1,ChEMBL,21,46,0.007584463,0.01006579,2.1033595,2.695571,8.2724405e-10,3.4786831e-09
CC(C)N1CCN(C(=O)N2CCC(C(C)(C)C)CC2)CC1,ChEMBL,21,44,0.0038528428,0.0062913923,2.0260916,3.0744028,6.309995e-11,2.3018157e-10
CC(C)N1CCN(C(=O)N2CCC(Cc3ccccc3)CC2)CC1,ChEMBL,24,52,0.00542605,0.008908122,1.8168076,2.6136103,4.6090957e-08,2.686062e-07
CC(C)N1CCN(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2)CC1,ChEMBL,24,50,0.0033592419,0.0044044773,1.6936429,2.6418278,4.5543334e-09,2.2866411e-08
CC(C)N1CCN(C(=O)N2CCC(C(=O)N3CC4CCC(CC4)C3)CC2)CC1,ChEMBL,28,62,0.0033494416,0.0046195462,1.5617225,2.2644236,9.960943e-08,6.397649e-07
CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)CC1,ChEMBL,25,54,0.0034343554,0.0044287574,1.7089972,2.6605504,6.904264e-06,3.9305087e-05
O=C(N1CCN(C2CCCC2)CC1)N1Cc2ccccc2C1,ChEMBL,22,50,0.008444223,0.012002045,2.0059566,2.5150237,1.8854632e-08,9.577343e-08
O=C(N1CCN(C2CC2)CC1)N1Cc2ccccc2C1,ChEMBL,20,46,0.010635888,0.014757436,2.2671828,2.7665265,1.1966365e-08,5.6793773e-08
CC(C)N1CCN(C(=O)N2Cc3ccccc3C2)CC1,ChEMBL,20,44,0.0087954225,0.012166729,2.195613,2.7833545,1.7881058e-09,7.102056e-09
O=C(N1Cc2ccccc2C1)N1CCC[C@H]1CN1CCCC1,ChEMBL,22,50,0.007953929,0.011188929,2.0599804,2.7970438,7.951647e-05,0.00016098641
Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,ChEMBL,24,52,0.010629175,0.019037722,1.746673,2.1824315,0.00043237268,0.0014297118
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2N2CCC(C(=O)O)CC2)c(C(=O)Nc2ccc(Cl)cn2)c1,ChEMBL,41,88,0.0067060664,0.012076989,1.0695096,1.717139,0.002383951,0.0062212637
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2N2CCCCC2)c(C(=O)Nc2ccc(Cl)cn2)c1,ChEMBL,38,82,0.007177701,0.013330603,1.1749333,1.6866546,9.801931e-05,0.00029009877
N=C(c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCC(C(=O)O)CC1,ChEMBL,37,80,0.010185545,0.019861044,1.217497,1.7610894,0.01332598,0.043511447
N=C(c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCC(C(=O)O)C1,ChEMBL,37,80,0.010090722,0.019787703,1.1966454,1.7190775,0.010353996,0.035046503
CCOC(=O)C1CCCN(C(=N)c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)C1,ChEMBL,39,84,0.007982552,0.016035585,1.1513551,1.6309195,0.027767483,0.12080537
CN(C)C(=N)c1ccc(C(=O)Nc2ccc(OCC(=O)O)cc2C(=O)Nc2ccc(Cl)cn2)cc1,ChEMBL,35,74,0.009360501,0.01821116,1.2563845,1.7432319,0.10976777,0.3189965
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)C(=O)C1,ChEMBL,36,82,0.009400738,0.01713908,1.2734972,2.265927,0.29958454,1.2135614
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1)COc1ccccc1,ChEMBL,33,76,0.0141810365,0.033485286,1.3778887,2.4719205,0.2109186,0.92079324
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1,ChEMBL,31,70,0.009605838,0.023070645,1.3972768,2.6313994,0.015184041,0.056446604
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,ChEMBL,31,70,0.009588045,0.022373874,1.3964472,2.6461082,0.014567242,0.054507144
COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,ChEMBL,34,76,0.005956543,0.01090071,1.2870836,2.4173744,0.11595612,0.41889775
N#Cc1cccc([C@]23CC[C@@H](N(CCN4CC[C@@H](O)C4)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,ChEMBL,35,78,0.0071118297,0.010486007,1.2384796,1.7492955,0.00049272715,0.0015727698
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)C(C)C,ChEMBL,36,78,0.0056283846,0.008291991,1.2405477,1.7049587,2.2718366e-05,7.599675e-05
N#Cc1cccc([C@]23CC[C@@H](N(CC4CCN(C5CCOCC5)CC4)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,ChEMBL,40,90,0.005630446,0.008356031,1.0824959,1.5348685,6.744218e-06,1.3902167e-05
CS(=O)(=O)N1CCC[C@H]1CN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,ChEMBL,37,82,0.0060781743,0.008964667,1.1915022,1.6566424,4.8343125e-05,9.467415e-05
CS(=O)(=O)N1CCCCC1CN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1,ChEMBL,38,84,0.0056992713,0.008440421,1.150953,1.6130466,4.3548545e-05,8.65364e-05
CS(=O)(=O)N1CCCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)C1,ChEMBL,38,84,0.0057065524,0.008326104,1.1494719,1.6156511,6.088301e-05,0.00012537374
CS(=O)(=O)N1CCC(CCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,42,92,0.004563845,0.010442841,1.0377389,1.4981942,3.2337275e-07,7.094692e-07
CS(=O)(=O)N1CCC(CN(C(=O)Nc2cccc(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,37,82,0.005671465,0.008199135,1.1607684,1.591363,4.2969614e-06,8.973602e-06
CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,41,90,0.004983904,0.011309012,1.0602717,1.536421,3.6958733e-07,7.2785866e-07
CCS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,39,86,0.0053715045,0.0078012124,1.1414752,1.5591042,2.1517087e-06,4.381001e-06
CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,38,84,0.005780235,0.008360567,1.1575459,1.6001335,2.0787709e-06,4.039074e-06
CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,38,84,0.0057624304,0.008351821,1.1452689,1.6156511,4.165707e-05,8.366924e-05
CC(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,37,82,0.006780552,0.010127662,1.211983,1.6593173,0.0002748293,0.00077767816
CNC(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)CC1,ChEMBL,41,90,0.0053381263,0.01216342,1.1060036,1.536421,2.7848822e-07,5.708285e-07
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN(C)C)c3)CC2C1)C(C)C,ChEMBL,38,82,0.003990878,0.005867877,1.1691028,1.6152239,8.196695e-05,0.00024278708
COC(=O)c1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(F)c4)CC2C3)c1,ChEMBL,38,82,0.0045483815,0.006741368,1.1675532,1.5997064,2.467887e-06,7.0848173e-06
CCN(CC)Cc1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,ChEMBL,40,86,0.003439337,0.005097273,1.1025634,1.5344627,2.6805415e-05,8.875458e-05
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN4CCN(C)CC4)c3)CC2C1)C(C)C,ChEMBL,42,92,0.0036394193,0.005891378,1.0528375,1.461393,0.0007068306,0.0024224431
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN4CC[C@H](O)C4)c3)CC2C1)C(C)C,ChEMBL,41,90,0.0039678654,0.0064215753,1.0404503,1.4970368,0.0003557717,0.0009805562
CC(=O)NCc1cccc([C@]23CC[C@@H](N(CCN(C(C)C)C(C)C)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,ChEMBL,39,84,0.0041974774,0.0065733083,1.1068388,1.5738082,4.4029122e-05,0.00014281986
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CNS(C)(=O)=O)c3)CC2C1)C(C)C,ChEMBL,40,86,0.003597992,0.0056740744,1.0839866,1.5344627,3.0071275e-05,9.747021e-05
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CN)c3)CC2C1)C(C)C,ChEMBL,36,78,0.0046568634,0.0077778418,1.232277,1.7049587,0.00047070152,0.0015577627
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CO)c3)CC2C1)C(C)C,ChEMBL,36,78,0.0047067367,0.008449485,1.210018,1.7049587,0.00016792033,0.00056823954
CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C(N)=O)c3)CC2C1)C(C)C,ChEMBL,37,80,0.0052764853,0.009490202,1.1662096,1.6588786,0.0020856163,0.006782596
CS(=O)(=O)N1CCC(CN(C(=O)Nc2cc(Cl)nc(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN5CC[C@H](O)C5)c4)CC3C2)CC1,ChEMBL,43,96,0.0040422287,0.0064547323,0.94868845,1.4391725,0.0010249418,0.0032985974
CN(C)Cc1cccc([C@]23CC[C@@H](N(CC4CCN(S(C)(=O)=O)CC4)C(=O)Nc4cc(Cl)nc(Cl)c4)CC2C3)c1,ChEMBL,40,88,0.004089263,0.005950282,1.0567751,1.5471103,0.00039269344,0.0012169603
CS(=O)(=O)N1CCC(CN(C(=O)Nc2cc(Cl)nc(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN)c4)CC3C2)CC1,ChEMBL,38,84,0.004748401,0.0078048967,1.108132,1.6285372,0.0014242021,0.0029262626
CN(C)Cc1cccc([C@]23CC[C@@H](N(CC4CCN(S(C)(=O)=O)CC4)C(=O)Nc4ccc(F)c(Cl)c4)CC2C3)c1,ChEMBL,40,88,0.004146647,0.0059849285,1.083854,1.5348685,0.00022264785,0.00068362616
CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN)c4)CC3C2)CC1,ChEMBL,38,84,0.0048178323,0.00786598,1.1379935,1.6156511,0.00065929093,0.0013755906
NCc1ncc(C2=CCC(N(CCN3CCCC3)C(=O)Nc3ccc(F)c(Cl)c3)CC2)s1,ChEMBL,32,70,0.005981046,0.010016061,1.2996004,1.9110452,0.064675495,0.33155018
CCC1(CNCCC#N)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)C1,ChEMBL,31,68,0.006309313,0.011723106,1.4459894,2.2205017,0.0012505612,0.0032531207
Cc1c(N2CC(C)(CNCCC#N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,ChEMBL,30,66,0.0072406195,0.01319158,1.5007408,2.2945185,0.007776004,0.014547944
CN[C@@H](CC#N)[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCC4C)C1,ChEMBL,30,66,0.0069562015,0.01305015,1.4616975,2.1596873,2.167737e-05,3.7783495e-05
CC1COc2c(N3CC[C@@H]([C@@H](N)CC#N)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,ChEMBL,29,64,0.008043962,0.014763,1.4790976,2.194117,0.00058278965,0.0011200061
CC1COc2c(N3CC[C@@H]([C@H](C)NCCC#N)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,ChEMBL,31,68,0.0062882937,0.011878235,1.388866,2.0682178,2.7307582e-05,9.696513e-05
CC1COc2c(N3CC[C@@H]([C@H](C)N)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,ChEMBL,27,60,0.008788103,0.016428832,1.5742851,2.3420594,3.4679528e-07,1.472424e-06
COc1c(N2CC[C@@H]([C@@H](N)CC#N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,ChEMBL,29,64,0.0068948837,0.012933854,1.4846308,2.3874393,0.00031879742,0.0012853718
CN[C@@H](CC#N)[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,ChEMBL,31,68,0.006004233,0.0115902005,1.4160863,2.2374208,3.2842006e-06,1.3123976e-05
CN[C@@H](C)[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,ChEMBL,29,64,0.006489726,0.012699706,1.4810231,2.3917258,5.266879e-09,2.0966416e-08
COc1c(N2CC[C@@H]([C@@H](N)CC#N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,ChEMBL,30,66,0.0068943347,0.013031218,1.4324013,2.312001,7.479872e-05,0.00029986622
COc1c(N2CC[C@@H]([C@H](C)NCCC#N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,ChEMBL,32,70,0.0054604886,0.010603948,1.3476245,2.1675012,4.1481085e-06,1.5327016e-05
CCc1ccc(S(=O)(=O)N[C@@H]2c3cc(NC(=O)c4cccc(OC)c4)ccc3C[C@H]2O)cc1,ChEMBL,33,72,0.008241255,0.015116412,1.3017879,1.8751056,0.0009297414,0.004672562
Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1.Cl.Cl,ChEMBL,30,60,0.005358892,0.008998863,1.4440745,2.2669392,0.00021538784,0.0004429869
CC1(C)C2=C3CC4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCN(CCOc3ccc(NS(C)(=O)=O)cc3)CCc3ccc(NS(C)(=O)=O)cc3)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C,ChEMBL,74,164,0.0020205078,0.0035805423,0.597676,0.88242245,0.000552977,0.0017169232
CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)c2ccc([N+](=O)[O-])c3nonc23)cc1,ChEMBL,40,86,0.0049123988,0.008481928,1.0717221,1.3853228,0.0049545523,0.012322954
CN(C(=O)CC[C@@H](C1CCCCC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,ChEMBL,37,82,0.0050230273,0.0077157933,1.142799,1.6175045,0.0069807973,0.021323582
N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2,ChEMBL,33,74,0.008435862,0.012984403,1.3786014,2.0522518,0.00018528741,0.00042822037
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)on6)cc5CC4)n3C)cccc2n1,ChEMBL,38,86,0.007425619,0.015029354,1.1259943,1.6628473,4.4203875e-06,9.621446e-06
O=C(CCc1ccccc1)N[C@H]1CC[C@](O)(c2ccc(O)cn2)CC1,ChEMBL,25,54,0.010889524,0.01711493,1.2352531,2.110869,0.06559829,0.2087295
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,ChEMBL,29,62,0.007548927,0.015321428,1.5123017,1.9444759,0.013442929,0.040871058
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,ChEMBL,25,54,0.010177459,0.020255584,1.798235,2.24713,0.006838773,0.014620008
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,ChEMBL,28,62,0.00718288,0.012760071,1.5189362,2.5218587,0.0020322346,0.0056101335
CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)ccc1OC,ChEMBL,32,70,0.005530645,0.009622094,1.3435776,2.2084765,0.059521973,0.14503975
OCC1CCCN(CCCC2CCCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)C1,ChEMBL,35,78,0.005812944,0.012838731,1.2501627,1.6207136,0.0027658264,0.0051198034
OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CCCC1,ChEMBL,36,82,0.006867778,0.014552347,1.230992,1.5292015,0.00044004805,0.0010686313
[O-][S+](c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1,ChEMBL,24,52,0.020366,0.038180403,1.862453,2.9162788,1.3698953e-05,3.7059097e-05
O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1,ChEMBL,25,54,0.01905806,0.032817364,1.7714808,2.7613878,1.4521944e-05,3.3915618e-05
O=C(NCCN1CCCCC1)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,ChEMBL,39,86,0.005838621,0.010064834,1.2015758,1.6201704,0.003373512,0.0075816605
O=C(NC1CCN(Cc2ccc(C(=O)NCCN3CCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,ChEMBL,39,86,0.0062148715,0.010720726,1.2099407,1.6201704,0.00095262466,0.002003854
O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,ChEMBL,39,86,0.0056036697,0.009973525,1.2032295,1.6201704,0.0013812508,0.0029386312
O=S(=O)(c1ccccc1F)N1CCOc2c(N3CCNCC3)cccc21,ChEMBL,26,58,0.009015271,0.015197508,1.4720032,1.9923451,3.1806928e-07,6.084463e-07
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2ccccc21,ChEMBL,39,82,0.0043365643,0.00734065,1.0735912,1.7477542,3.893088e-05,0.00017023049
CC(C(O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2ccc(Cl)cc2)CC1,ChEMBL,29,64,0.00916978,0.016821535,1.4103233,1.8331091,0.0014167483,0.0044568265
CC(C(O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2cccc(F)c2)CC1,ChEMBL,29,64,0.009084429,0.016671423,1.4164085,1.8475621,0.000108021,0.000344878
Cc1ccc(C2(O)CCN(C(C)C(O)c3ccc4c(c3)CCC(=O)N4)CC2)cc1,ChEMBL,29,64,0.008174054,0.014539469,1.4098932,1.833109,0.002262374,0.0074529247
O=C1CCc2cc(C(O)CN3CCC(O)(c4cccc(F)c4)CC3)ccc2N1,ChEMBL,28,62,0.00988133,0.016751532,1.4709313,1.9120378,0.00046731555,0.0010294785
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,ChEMBL,24,52,0.011612238,0.02165923,1.0914805,1.5350704,0.0070520733,0.020310637
O=C(NC[C@H]1CC[C@@H](CCOc2ccccc2)CC1)c1cn[nH]c1,ChEMBL,24,52,0.0081917,0.013176009,1.6808791,2.2323408,0.20909601,0.5470743
CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,ChEMBL,35,78,0.0061908863,0.0114240805,1.2148764,1.9755087,3.1619136e-05,9.227698e-05
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2F)NC(=O)c2ccc(F)cc2C(F)(F)F)CCc2cc(Cl)ccc21,ChEMBL,42,90,0.006607845,0.013567424,1.0960159,1.6388893,0.00025552558,0.0010393143
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2cc(Cl)ccc21,ChEMBL,40,84,0.0044276193,0.0075174486,1.0481429,1.7208338,0.00010252202,0.00045230603
CC(C)N1C(=O)C(NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2cccnc21,ChEMBL,39,82,0.004350608,0.0073648053,1.0582243,1.7128375,7.81514e-05,0.00033300323
N[C@H]1CN(C(=O)c2cnc3ccccc3n2)C(=O)[C@H]1C(=O)N1CCCC1,ChEMBL,26,58,0.010601578,0.018139068,1.7229626,2.5016031,0.28616023,0.85472167
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3cncn3)cc2)C[C@@H]1N,ChEMBL,27,60,0.008843078,0.015349474,1.5768298,2.153675,0.4574382,1.0978069
Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1,ChEMBL,28,62,0.007918487,0.014549058,1.49865,2.0767581,0.04283342,0.0872329
CC(c1ccc(C#N)cc1)N1C[C@H](N)[C@H](C(=O)N2CCC[C@H]2C#N)C1,ChEMBL,25,54,0.007874225,0.01277538,1.7674352,2.32517,0.0045125517,0.012877376
Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(C)c1C#N,ChEMBL,26,56,0.007103115,0.009618825,1.620046,2.2271223,0.058218308,0.16295847
Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)ccc1C#N,ChEMBL,25,54,0.0077387085,0.011511496,1.7085351,2.3162072,0.038448926,0.104818836
CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,ChEMBL,34,74,0.0056811706,0.009362171,1.284119,1.754329,4.0104667e-05,9.666869e-05
CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cccc(C(=O)O)c3)CC2)C1,ChEMBL,41,88,0.0046360195,0.008355314,1.062603,1.5479603,5.900209e-08,1.6375111e-07
CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cncnc3)CC2)C1,ChEMBL,38,82,0.0048746015,0.0090174405,1.1106265,1.6701677,1.6135534e-08,4.4964416e-08
Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,ChEMBL,37,82,0.007893653,0.013391359,1.1351724,1.7121772,0.0006221844,0.0014556518
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,ChEMBL,34,74,0.0076027117,0.015700385,1.2512848,1.9400115,0.24331605,0.6509677
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1,ChEMBL,39,88,0.0068771522,0.017551051,1.1363748,1.62021,7.310659e-05,0.00020852085
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C)nc6c5CC4)n3C)cccc2n1,ChEMBL,36,82,0.0074325525,0.014696496,1.1883048,1.7552277,1.2575643e-05,2.679494e-05
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,ChEMBL,36,82,0.0074215257,0.014859748,1.2014846,1.7552277,5.425671e-06,1.23494865e-05
COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2cc[n+]([O-])cc2)CC3)c1,ChEMBL,36,80,0.00783314,0.013617301,1.2294748,1.9168825,0.00011994474,0.0003075699
O=C(c1ccncn1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,ChEMBL,33,74,0.009403316,0.016356261,1.3550851,2.0581293,0.00014551029,0.00037100408
O=C(c1ccncc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,ChEMBL,33,74,0.009381851,0.016321264,1.3490465,2.0800648,0.0001442851,0.00037935
O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3cccc(Oc4ccccc4)c3)CC2)CC1,ChEMBL,34,76,0.009430902,0.016269293,1.3682458,2.035398,4.800156e-05,0.00010277839
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc[n+]([O-])cc1)CC2,ChEMBL,36,80,0.007870468,0.013448993,1.2162404,1.9168825,0.000206551,0.0005484907
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,ChEMBL,35,78,0.007759768,0.013344439,1.220624,1.9612043,0.00037135856,0.0009341536
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccccn1)CC2,ChEMBL,35,78,0.007708453,0.013254306,1.249645,1.9688925,0.00018982276,0.00046715123
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccc(Cl)cc1)CC2,ChEMBL,36,80,0.0078316685,0.013356952,1.2407914,1.9223204,0.00015036891,0.0002994001
O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1,ChEMBL,34,76,0.009486677,0.0160675,1.3527606,2.035398,8.752692e-05,0.00017846932
CN(C)C(=O)C(N)c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,ChEMBL,28,60,0.012325924,0.024573196,1.5277889,2.1800146,0.41415507,1.6299838
